detected_object,timestamp,weather,temperature_celsius,holiday,location
plastic,2025-11-08 5:59:53,sunny,12,0,city
plastic,2025-11-08 7:36:09,sunny,12,0,city
metal,2025-11-08 14:51:48,sunny,12,0,city
plastic,2025-11-08 12:51:53,sunny,12,0,city
plastic,2025-11-09 11:04:13,sunny,7,0,city
organic,2025-11-09 21:39:30,sunny,7,0,city
metal,2025-11-09 10:24:09,sunny,7,0,city
organic,2025-11-09 5:30:15,sunny,7,0,city
paper,2025-11-09 11:13:04,sunny,7,0,city
plastic,2025-11-09 6:50:39,sunny,7,0,city
metal,2025-11-09 21:07:35,sunny,7,0,city
organic,2025-11-09 3:13:45,sunny,7,0,city
paper,2025-11-09 20:54:29,sunny,7,0,city
organic,2025-11-09 13:44:06,sunny,7,0,city
paper,2025-11-09 5:12:16,sunny,7,0,city
paper,2025-11-09 1:33:24,sunny,7,0,city
plastic,2025-11-09 9:03:17,sunny,7,0,city
glass,2025-11-09 11:30:19,sunny,7,0,city
metal,2025-11-09 6:51:47,sunny,7,0,city
paper,2025-11-09 5:44:19,sunny,7,0,city
plastic,2025-11-09 13:25:41,sunny,7,0,city
paper,2025-11-09 18:20:59,sunny,7,0,city
paper,2025-11-09 21:46:17,sunny,7,0,city
glass,2025-11-09 23:22:32,sunny,7,0,city
organic,2025-11-09 12:58:47,sunny,7,0,city
plastic,2025-11-09 1:31:20,sunny,7,0,city
paper,2025-11-09 3:31:47,sunny,7,0,city
plastic,2025-11-09 4:11:56,sunny,7,0,city
plastic,2025-11-09 3:59:05,sunny,7,0,city
plastic,2025-11-09 0:17:39,sunny,7,0,city
metal,2025-11-09 0:04:20,sunny,7,0,city
metal,2025-11-09 22:37:32,sunny,7,0,city
paper,2025-11-10 13:05:35,sunny,10,0,city
plastic,2025-11-10 4:16:17,sunny,10,0,city
paper,2025-11-10 3:05:53,sunny,10,0,city
plastic,2025-11-10 4:02:28,sunny,10,0,city
glass,2025-11-10 16:06:47,sunny,10,0,city
organic,2025-11-10 10:34:27,sunny,10,0,city
plastic,2025-11-10 18:40:08,sunny,10,0,city
paper,2025-11-10 5:00:36,sunny,10,0,city
paper,2025-11-10 11:07:08,sunny,10,0,city
organic,2025-11-10 2:03:24,sunny,10,0,city
organic,2025-11-10 2:28:13,sunny,10,0,city
glass,2025-11-10 15:21:32,sunny,10,0,city
plastic,2025-11-10 8:37:57,sunny,10,0,city
glass,2025-11-10 13:54:39,sunny,10,0,city
plastic,2025-11-10 6:57:08,sunny,10,0,city
metal,2025-11-10 0:09:04,sunny,10,0,city
metal,2025-11-10 8:38:12,sunny,10,0,city
plastic,2025-11-10 11:06:00,sunny,10,0,city
plastic,2025-11-10 6:27:46,sunny,10,0,city
paper,2025-11-10 21:18:14,sunny,10,0,city
plastic,2025-11-10 18:16:18,sunny,10,0,city
paper,2025-11-10 17:45:51,sunny,10,0,city
paper,2025-11-10 22:25:30,sunny,10,0,city
glass,2025-11-10 20:11:42,sunny,10,0,city
plastic,2025-11-11 20:17:59,rainy,8,1,city
plastic,2025-11-11 12:50:29,rainy,8,1,city
paper,2025-11-11 23:41:25,rainy,8,1,city
metal,2025-11-11 1:43:55,rainy,8,1,city
organic,2025-11-11 22:52:53,rainy,8,1,city
glass,2025-11-11 21:40:42,rainy,8,1,city
plastic,2025-11-11 18:46:48,rainy,8,1,city
plastic,2025-11-11 2:03:27,rainy,8,1,city
plastic,2025-11-11 7:05:20,rainy,8,1,city
paper,2025-11-11 3:53:47,rainy,8,1,city
plastic,2025-11-11 20:01:50,rainy,8,1,city
paper,2025-11-11 0:40:37,rainy,8,1,city
organic,2025-11-11 21:43:30,rainy,8,1,city
plastic,2025-11-11 10:33:03,rainy,8,1,city
plastic,2025-11-11 3:58:46,rainy,8,1,city
organic,2025-11-11 2:46:34,rainy,8,1,city
plastic,2025-11-11 11:15:23,rainy,8,1,city
organic,2025-11-11 2:12:21,rainy,8,1,city
plastic,2025-11-12 6:12:06,rainy,8,0,city
plastic,2025-11-12 10:59:52,rainy,8,0,city
paper,2025-11-12 15:30:47,rainy,8,0,city
paper,2025-11-12 14:56:31,rainy,8,0,city
glass,2025-11-12 13:53:43,rainy,8,0,city
metal,2025-11-12 17:06:20,rainy,8,0,city
metal,2025-11-12 10:16:07,rainy,8,0,city
plastic,2025-11-13 0:56:07,rainy,13,0,city
organic,2025-11-13 15:06:54,rainy,13,0,city
plastic,2025-11-13 7:21:26,rainy,13,0,city
paper,2025-11-13 8:28:55,rainy,13,0,city
glass,2025-11-13 18:53:04,rainy,13,0,city
glass,2025-11-13 21:42:51,rainy,13,0,city
plastic,2025-11-13 5:03:06,rainy,13,0,city
plastic,2025-11-14 0:34:13,sunny,2,0,city
plastic,2025-11-14 11:37:59,sunny,2,0,city
paper,2025-11-14 18:54:58,sunny,2,0,city
metal,2025-11-14 23:56:49,sunny,2,0,city
plastic,2025-11-14 4:28:24,sunny,2,0,city
organic,2025-11-14 22:05:49,sunny,2,0,city
paper,2025-11-14 12:01:27,sunny,2,0,city
paper,2025-11-14 8:27:59,sunny,2,0,city
paper,2025-11-14 23:46:16,sunny,2,0,city
metal,2025-11-14 11:35:37,sunny,2,0,city
metal,2025-11-14 4:42:11,sunny,2,0,city
plastic,2025-11-14 0:35:05,sunny,2,0,city
plastic,2025-11-14 2:50:35,sunny,2,0,city
plastic,2025-11-14 2:38:44,sunny,2,0,city
plastic,2025-11-14 15:18:07,sunny,2,0,city
paper,2025-11-14 21:08:14,sunny,2,0,city
organic,2025-11-14 19:21:05,sunny,2,0,city
glass,2025-11-14 14:13:34,sunny,2,0,city
metal,2025-11-14 15:27:33,sunny,2,0,city
paper,2025-11-15 13:13:28,cloudy,9,0,city
plastic,2025-11-15 4:17:56,cloudy,9,0,city
plastic,2025-11-15 15:33:24,cloudy,9,0,city
paper,2025-11-15 17:22:01,cloudy,9,0,city
organic,2025-11-15 7:02:22,cloudy,9,0,city
glass,2025-11-15 3:54:58,cloudy,9,0,city
plastic,2025-11-15 7:45:40,cloudy,9,0,city
paper,2025-11-15 18:53:59,cloudy,9,0,city
plastic,2025-11-15 23:26:39,cloudy,9,0,city
organic,2025-11-15 8:47:28,cloudy,9,0,city
glass,2025-11-15 19:33:45,cloudy,9,0,city
metal,2025-11-15 15:52:04,cloudy,9,0,city
plastic,2025-11-15 8:31:38,cloudy,9,0,city
plastic,2025-11-15 14:43:42,cloudy,9,0,city
organic,2025-11-15 3:30:06,cloudy,9,0,city
paper,2025-11-15 6:56:46,cloudy,9,0,city
metal,2025-11-15 5:22:21,cloudy,9,0,city
plastic,2025-11-15 11:36:47,cloudy,9,0,city
plastic,2025-11-15 20:31:30,cloudy,9,0,city
plastic,2025-11-15 4:23:25,cloudy,9,0,city
paper,2025-11-15 19:41:49,cloudy,9,0,city
plastic,2025-11-15 15:50:38,cloudy,9,0,city
plastic,2025-11-15 16:23:58,cloudy,9,0,city
paper,2025-11-15 6:42:34,cloudy,9,0,city
organic,2025-11-15 14:39:05,cloudy,9,0,city
paper,2025-11-16 0:11:06,sunny,9,0,city
glass,2025-11-16 6:01:13,sunny,9,0,city
paper,2025-11-16 12:32:55,sunny,9,0,city
organic,2025-11-16 20:13:13,sunny,9,0,city
paper,2025-11-16 4:20:32,sunny,9,0,city
organic,2025-11-16 22:48:34,sunny,9,0,city
organic,2025-11-16 4:45:29,sunny,9,0,city
plastic,2025-11-16 22:15:08,sunny,9,0,city
organic,2025-11-16 18:01:01,sunny,9,0,city
organic,2025-11-16 15:27:45,sunny,9,0,city
organic,2025-11-16 4:25:34,sunny,9,0,city
organic,2025-11-16 21:42:34,sunny,9,0,city
plastic,2025-11-16 18:22:34,sunny,9,0,city
metal,2025-11-16 5:39:22,sunny,9,0,city
plastic,2025-11-16 15:38:56,sunny,9,0,city
paper,2025-11-16 12:12:53,sunny,9,0,city
plastic,2025-11-16 20:04:15,sunny,9,0,city
organic,2025-11-16 15:15:20,sunny,9,0,city
organic,2025-11-16 18:16:09,sunny,9,0,city
paper,2025-11-16 22:28:54,sunny,9,0,city
plastic,2025-11-16 15:29:40,sunny,9,0,city
organic,2025-11-16 16:34:15,sunny,9,0,city
metal,2025-11-16 13:06:56,sunny,9,0,city
organic,2025-11-16 17:50:22,sunny,9,0,city
paper,2025-11-16 11:26:52,sunny,9,0,city
paper,2025-11-16 5:29:29,sunny,9,0,city
plastic,2025-11-16 18:49:47,sunny,9,0,city
metal,2025-11-16 3:19:48,sunny,9,0,city
plastic,2025-11-17 18:52:40,rainy,4,0,city
plastic,2025-11-17 16:27:04,rainy,4,0,city
organic,2025-11-17 10:06:55,rainy,4,0,city
plastic,2025-11-18 12:03:14,cloudy,7,0,city
plastic,2025-11-18 1:43:02,cloudy,7,0,city
glass,2025-11-18 11:14:46,cloudy,7,0,city
glass,2025-11-18 3:32:13,cloudy,7,0,city
plastic,2025-11-18 13:40:55,cloudy,7,0,city
paper,2025-11-18 14:45:36,cloudy,7,0,city
organic,2025-11-18 9:18:07,cloudy,7,0,city
organic,2025-11-18 20:29:47,cloudy,7,0,city
paper,2025-11-18 17:16:24,cloudy,7,0,city
plastic,2025-11-18 16:58:16,cloudy,7,0,city
organic,2025-11-18 17:50:09,cloudy,7,0,city
metal,2025-11-18 17:09:03,cloudy,7,0,city
plastic,2025-11-18 20:33:08,cloudy,7,0,city
plastic,2025-11-18 8:12:01,cloudy,7,0,city
metal,2025-11-18 20:07:12,cloudy,7,0,city
metal,2025-11-18 17:45:05,cloudy,7,0,city
organic,2025-11-18 3:07:50,cloudy,7,0,city
paper,2025-11-18 15:26:45,cloudy,7,0,city
organic,2025-11-18 2:07:53,cloudy,7,0,city
plastic,2025-11-18 18:59:21,cloudy,7,0,city
organic,2025-11-18 12:33:34,cloudy,7,0,city
plastic,2025-11-19 17:31:25,sunny,4,0,city
organic,2025-11-19 2:00:34,sunny,4,0,city
organic,2025-11-19 19:13:34,sunny,4,0,city
plastic,2025-11-19 21:32:13,sunny,4,0,city
plastic,2025-11-19 20:51:20,sunny,4,0,city
glass,2025-11-19 0:12:46,sunny,4,0,city
plastic,2025-11-19 5:17:45,sunny,4,0,city
plastic,2025-11-19 7:06:59,sunny,4,0,city
metal,2025-11-19 13:26:49,sunny,4,0,city
plastic,2025-11-19 20:43:41,sunny,4,0,city
plastic,2025-11-19 11:17:04,sunny,4,0,city
glass,2025-11-19 0:17:24,sunny,4,0,city
plastic,2025-11-19 5:08:27,sunny,4,0,city
organic,2025-11-19 6:59:25,sunny,4,0,city
glass,2025-11-19 6:43:25,sunny,4,0,city
plastic,2025-11-19 18:18:46,sunny,4,0,city
glass,2025-11-19 16:11:48,sunny,4,0,city
paper,2025-11-19 9:14:29,sunny,4,0,city
organic,2025-11-19 9:14:26,sunny,4,0,city
organic,2025-11-20 8:22:24,sunny,6,0,city
organic,2025-11-20 0:59:46,sunny,6,0,city
organic,2025-11-20 17:39:34,sunny,6,0,city
plastic,2025-11-20 8:51:29,sunny,6,0,city
organic,2025-11-20 10:00:44,sunny,6,0,city
plastic,2025-11-20 10:40:51,sunny,6,0,city
plastic,2025-11-20 22:53:27,sunny,6,0,city
organic,2025-11-20 5:44:43,sunny,6,0,city
organic,2025-11-20 18:23:47,sunny,6,0,city
organic,2025-11-20 2:43:59,sunny,6,0,city
plastic,2025-11-20 22:59:25,sunny,6,0,city
plastic,2025-11-20 18:26:56,sunny,6,0,city
paper,2025-11-20 4:39:00,sunny,6,0,city
plastic,2025-11-20 14:26:58,sunny,6,0,city
plastic,2025-11-20 10:37:58,sunny,6,0,city
metal,2025-11-20 20:05:40,sunny,6,0,city
metal,2025-11-20 15:28:38,sunny,6,0,city
paper,2025-11-20 5:20:35,sunny,6,0,city
organic,2025-11-20 7:15:13,sunny,6,0,city
paper,2025-11-20 12:33:42,sunny,6,0,city
metal,2025-11-20 5:35:23,sunny,6,0,city
metal,2025-11-20 10:23:59,sunny,6,0,city
organic,2025-11-20 16:35:17,sunny,6,0,city
organic,2025-11-20 9:44:53,sunny,6,0,city
paper,2025-11-21 20:54:24,cloudy,6,0,city
metal,2025-11-21 9:47:26,cloudy,6,0,city
plastic,2025-11-21 13:28:01,cloudy,6,0,city
organic,2025-11-21 0:21:01,cloudy,6,0,city
paper,2025-11-21 11:27:54,cloudy,6,0,city
plastic,2025-11-21 20:10:40,cloudy,6,0,city
metal,2025-11-21 5:06:19,cloudy,6,0,city
paper,2025-11-21 11:14:48,cloudy,6,0,city
plastic,2025-11-21 13:06:15,cloudy,6,0,city
metal,2025-11-21 19:35:12,cloudy,6,0,city
plastic,2025-11-21 9:44:11,cloudy,6,0,city
organic,2025-11-21 10:37:50,cloudy,6,0,city
organic,2025-11-21 4:15:31,cloudy,6,0,city
glass,2025-11-21 3:21:10,cloudy,6,0,city
plastic,2025-11-21 20:28:03,cloudy,6,0,city
metal,2025-11-21 10:56:44,cloudy,6,0,city
plastic,2025-11-21 9:55:17,cloudy,6,0,city
paper,2025-11-21 22:48:24,cloudy,6,0,city
paper,2025-11-21 16:10:25,cloudy,6,0,city
metal,2025-11-21 7:27:20,cloudy,6,0,city
metal,2025-11-21 11:07:41,cloudy,6,0,city
plastic,2025-11-22 10:39:22,stormy,9,0,city
paper,2025-11-22 6:17:52,stormy,9,0,city
paper,2025-11-22 4:05:32,stormy,9,0,city
plastic,2025-11-22 14:36:22,stormy,9,0,city
glass,2025-11-22 19:38:09,stormy,9,0,city
glass,2025-11-22 21:45:59,stormy,9,0,city
paper,2025-11-23 15:05:36,cloudy,11,0,city
paper,2025-11-23 8:05:10,cloudy,11,0,city
paper,2025-11-23 0:36:47,cloudy,11,0,city
glass,2025-11-23 0:23:44,cloudy,11,0,city
organic,2025-11-23 13:45:26,cloudy,11,0,city
organic,2025-11-23 10:47:38,cloudy,11,0,city
plastic,2025-11-23 3:47:48,cloudy,11,0,city
paper,2025-11-23 10:09:04,cloudy,11,0,city
glass,2025-11-23 7:15:29,cloudy,11,0,city
plastic,2025-11-23 3:42:48,cloudy,11,0,city
glass,2025-11-23 10:55:53,cloudy,11,0,city
paper,2025-11-23 12:33:27,cloudy,11,0,city
organic,2025-11-23 14:31:48,cloudy,11,0,city
paper,2025-11-23 14:00:57,cloudy,11,0,city
glass,2025-11-23 6:32:28,cloudy,11,0,city
metal,2025-11-23 17:55:21,cloudy,11,0,city
plastic,2025-11-23 14:14:23,cloudy,11,0,city
plastic,2025-11-23 19:32:35,cloudy,11,0,city
metal,2025-11-23 9:29:53,cloudy,11,0,city
paper,2025-11-23 1:52:49,cloudy,11,0,city
organic,2025-11-23 1:52:47,cloudy,11,0,city
organic,2025-11-23 21:34:29,cloudy,11,0,city
organic,2025-11-23 18:08:41,cloudy,11,0,city
organic,2025-11-23 10:16:36,cloudy,11,0,city
organic,2025-11-23 4:31:56,cloudy,11,0,city
plastic,2025-11-24 0:03:21,cloudy,6,0,city
organic,2025-11-24 5:19:21,cloudy,6,0,city
organic,2025-11-24 23:01:15,cloudy,6,0,city
plastic,2025-11-24 12:24:39,cloudy,6,0,city
metal,2025-11-24 15:00:00,cloudy,6,0,city
paper,2025-11-24 6:48:23,cloudy,6,0,city
plastic,2025-11-24 12:55:05,cloudy,6,0,city
plastic,2025-11-24 13:48:01,cloudy,6,0,city
paper,2025-11-24 0:23:58,cloudy,6,0,city
paper,2025-11-24 15:39:17,cloudy,6,0,city
plastic,2025-11-24 20:11:48,cloudy,6,0,city
organic,2025-11-24 20:04:15,cloudy,6,0,city
paper,2025-11-24 13:18:32,cloudy,6,0,city
paper,2025-11-24 5:00:49,cloudy,6,0,city
organic,2025-11-24 5:52:38,cloudy,6,0,city
organic,2025-11-24 16:26:53,cloudy,6,0,city
organic,2025-11-24 13:41:06,cloudy,6,0,city
plastic,2025-11-24 17:41:06,cloudy,6,0,city
paper,2025-11-24 8:45:12,cloudy,6,0,city
plastic,2025-11-24 15:47:40,cloudy,6,0,city
paper,2025-11-24 4:44:02,cloudy,6,0,city
plastic,2025-11-25 20:55:08,sunny,6,0,city
metal,2025-11-25 11:50:12,sunny,6,0,city
glass,2025-11-25 2:01:40,sunny,6,0,city
plastic,2025-11-25 18:38:11,sunny,6,0,city
metal,2025-11-25 16:49:04,sunny,6,0,city
organic,2025-11-25 9:58:44,sunny,6,0,city
plastic,2025-11-25 14:36:08,sunny,6,0,city
plastic,2025-11-25 9:04:46,sunny,6,0,city
plastic,2025-11-25 20:35:58,sunny,6,0,city
organic,2025-11-25 11:15:14,sunny,6,0,city
paper,2025-11-25 11:19:58,sunny,6,0,city
paper,2025-11-25 2:58:53,sunny,6,0,city
paper,2025-11-25 15:47:28,sunny,6,0,city
metal,2025-11-25 3:11:07,sunny,6,0,city
glass,2025-11-25 4:27:03,sunny,6,0,city
glass,2025-11-25 14:22:17,sunny,6,0,city
paper,2025-11-25 2:17:58,sunny,6,0,city
organic,2025-11-25 5:03:43,sunny,6,0,city
metal,2025-11-25 3:10:23,sunny,6,0,city
glass,2025-11-25 7:44:46,sunny,6,0,city
organic,2025-11-25 22:20:31,sunny,6,0,city
glass,2025-11-25 2:17:48,sunny,6,0,city
plastic,2025-11-25 19:42:29,sunny,6,0,city
glass,2025-11-25 22:25:19,sunny,6,0,city
plastic,2025-11-26 13:03:02,sunny,7,0,city
organic,2025-11-26 8:02:02,sunny,7,0,city
organic,2025-11-26 7:20:46,sunny,7,0,city
plastic,2025-11-26 3:48:23,sunny,7,0,city
metal,2025-11-26 17:57:41,sunny,7,0,city
plastic,2025-11-26 6:46:15,sunny,7,0,city
plastic,2025-11-26 16:58:11,sunny,7,0,city
metal,2025-11-26 0:33:12,sunny,7,0,city
glass,2025-11-26 18:27:32,sunny,7,0,city
plastic,2025-11-26 7:07:14,sunny,7,0,city
paper,2025-11-26 12:37:45,sunny,7,0,city
metal,2025-11-26 6:43:16,sunny,7,0,city
paper,2025-11-26 21:35:23,sunny,7,0,city
plastic,2025-11-26 13:20:54,sunny,7,0,city
metal,2025-11-26 12:51:16,sunny,7,0,city
plastic,2025-11-26 3:35:48,sunny,7,0,city
metal,2025-11-26 19:34:39,sunny,7,0,city
organic,2025-11-26 16:52:47,sunny,7,0,city
plastic,2025-11-26 19:04:56,sunny,7,0,city
plastic,2025-11-26 14:35:47,sunny,7,0,city
glass,2025-11-26 10:42:17,sunny,7,0,city
plastic,2025-11-26 11:47:28,sunny,7,0,city
glass,2025-11-26 3:39:18,sunny,7,0,city
glass,2025-11-26 10:40:50,sunny,7,0,city
metal,2025-11-27 0:41:12,rainy,9,0,city
plastic,2025-11-27 16:47:55,rainy,9,0,city
organic,2025-11-27 13:05:55,rainy,9,0,city
glass,2025-11-27 10:22:42,rainy,9,0,city
plastic,2025-11-27 19:00:47,rainy,9,0,city
organic,2025-11-27 9:30:33,rainy,9,0,city
paper,2025-11-27 16:34:36,rainy,9,0,city
plastic,2025-11-28 1:38:43,rainy,10,0,city
glass,2025-11-28 21:45:35,rainy,10,0,city
plastic,2025-11-28 19:40:24,rainy,10,0,city
paper,2025-11-28 11:55:59,rainy,10,0,city
organic,2025-11-28 5:19:18,rainy,10,0,city
paper,2025-11-28 19:43:36,rainy,10,0,city
paper,2025-11-28 8:29:30,rainy,10,0,city
paper,2025-11-29 6:54:37,misty,11,0,city
organic,2025-11-29 19:44:06,misty,11,0,city
plastic,2025-11-29 15:19:08,misty,11,0,city
organic,2025-11-29 13:29:46,misty,11,0,city
organic,2025-11-29 6:09:43,misty,11,0,city
plastic,2025-11-29 5:16:34,misty,11,0,city
plastic,2025-11-29 8:32:38,misty,11,0,city
plastic,2025-11-29 18:22:54,misty,11,0,city
glass,2025-11-29 12:25:55,misty,11,0,city
organic,2025-11-29 15:34:39,misty,11,0,city
glass,2025-11-29 6:58:10,misty,11,0,city
metal,2025-11-29 23:10:39,misty,11,0,city
plastic,2025-11-29 7:19:56,misty,11,0,city
organic,2025-11-29 17:21:32,misty,11,0,city
plastic,2025-11-29 4:00:26,misty,11,0,city
glass,2025-11-29 8:56:25,misty,11,0,city
plastic,2025-11-30 3:45:29,cloudy,12,0,city
glass,2025-11-30 13:39:01,cloudy,12,0,city
paper,2025-11-30 5:22:02,cloudy,12,0,city
metal,2025-11-30 10:09:39,cloudy,12,0,city
plastic,2025-11-30 17:33:44,cloudy,12,0,city
plastic,2025-11-30 17:03:33,cloudy,12,0,city
organic,2025-11-30 23:18:33,cloudy,12,0,city
glass,2025-11-30 8:46:02,cloudy,12,0,city
paper,2025-11-30 20:35:37,cloudy,12,0,city
paper,2025-11-30 20:26:12,cloudy,12,0,city
organic,2025-11-30 16:01:59,cloudy,12,0,city
glass,2025-11-30 18:49:33,cloudy,12,0,city
plastic,2025-11-30 13:57:32,cloudy,12,0,city
plastic,2025-11-30 17:32:43,cloudy,12,0,city
plastic,2025-11-30 13:14:27,cloudy,12,0,city
plastic,2025-11-30 20:33:12,cloudy,12,0,city
glass,2025-11-30 15:45:59,cloudy,12,0,city
paper,2025-11-30 20:50:53,cloudy,12,0,city
plastic,2025-11-30 5:01:55,cloudy,12,0,city
organic,2025-11-30 4:07:43,cloudy,12,0,city
organic,2025-11-30 23:31:58,cloudy,12,0,city
plastic,2025-11-30 22:41:09,cloudy,12,0,city
plastic,2025-11-30 19:19:52,cloudy,12,0,city
plastic,2025-11-30 23:17:48,cloudy,12,0,city
paper,2025-11-30 23:23:36,cloudy,12,0,city
plastic,2025-12-01 7:39:36,snowy,3,0,city
glass,2025-12-02 6:56:09,snowy,5,0,city
metal,2025-12-03 1:00:19,rainy,4,0,city
plastic,2025-12-03 23:44:02,rainy,4,0,city
plastic,2025-12-03 21:16:48,rainy,4,0,city
plastic,2025-12-04 15:39:54,rainy,4,0,city
plastic,2025-12-04 23:32:00,rainy,4,0,city
organic,2025-12-04 19:02:13,rainy,4,0,city
metal,2025-12-05 21:42:54,sunny,5,1,city
plastic,2025-12-05 23:19:32,sunny,5,1,city
organic,2025-12-05 12:55:41,sunny,5,1,city
plastic,2025-12-05 18:40:07,sunny,5,1,city
plastic,2025-12-05 12:09:12,sunny,5,1,city
paper,2025-12-05 8:52:09,sunny,5,1,city
plastic,2025-12-05 14:13:44,sunny,5,1,city
paper,2025-12-05 20:55:38,sunny,5,1,city
metal,2025-12-05 12:01:21,sunny,5,1,city
metal,2025-12-05 7:37:32,sunny,5,1,city
plastic,2025-12-05 22:19:51,sunny,5,1,city
paper,2025-12-05 17:53:02,sunny,5,1,city
paper,2025-12-05 14:05:32,sunny,5,1,city
plastic,2025-12-05 14:16:34,sunny,5,1,city
glass,2025-12-05 11:25:08,sunny,5,1,city
paper,2025-12-05 20:40:17,sunny,5,1,city
plastic,2025-12-05 5:28:00,sunny,5,1,city
metal,2025-12-05 6:11:41,sunny,5,1,city
plastic,2025-12-05 3:33:43,sunny,5,1,city
organic,2025-12-05 18:31:01,sunny,5,1,city
paper,2025-12-05 0:16:10,sunny,5,1,city
metal,2025-12-05 9:20:19,sunny,5,1,city
plastic,2025-12-05 15:55:24,sunny,5,1,city
organic,2025-12-05 11:17:02,sunny,5,1,city
paper,2025-12-05 20:10:01,sunny,5,1,city
plastic,2025-12-05 18:59:34,sunny,5,1,city
plastic,2025-12-05 3:10:28,sunny,5,1,city
plastic,2025-12-05 19:33:49,sunny,5,1,city
metal,2025-12-05 14:05:52,sunny,5,1,city
organic,2025-12-06 23:11:18,snowy,3,0,city
metal,2025-12-07 11:36:03,rainy,4,0,city
plastic,2025-12-07 13:03:15,rainy,4,0,city
organic,2025-12-07 3:10:16,rainy,4,0,city
organic,2025-12-07 13:56:28,rainy,4,0,city
plastic,2025-12-07 15:51:31,rainy,4,0,city
plastic,2025-12-07 18:25:26,rainy,4,0,city
paper,2025-12-07 13:13:39,rainy,4,0,city
paper,2025-12-08 19:41:12,snowy,6,0,city
metal,2025-12-09 22:58:40,cloudy,6,0,city
plastic,2025-12-09 23:30:16,cloudy,6,0,city
plastic,2025-12-09 1:28:03,cloudy,6,0,city
plastic,2025-12-09 11:31:24,cloudy,6,0,city
paper,2025-12-09 13:58:11,cloudy,6,0,city
plastic,2025-12-09 1:44:20,cloudy,6,0,city
paper,2025-12-09 12:07:32,cloudy,6,0,city
metal,2025-12-09 18:27:16,cloudy,6,0,city
organic,2025-12-09 1:48:58,cloudy,6,0,city
paper,2025-12-09 17:42:15,cloudy,6,0,city
plastic,2025-12-09 0:42:05,cloudy,6,0,city
glass,2025-12-09 19:32:16,cloudy,6,0,city
paper,2025-12-09 10:06:17,cloudy,6,0,city
plastic,2025-12-09 17:17:40,cloudy,6,0,city
glass,2025-12-09 17:51:07,cloudy,6,0,city
glass,2025-12-09 8:53:24,cloudy,6,0,city
glass,2025-12-09 20:56:11,cloudy,6,0,city
paper,2025-12-09 17:11:11,cloudy,6,0,city
plastic,2025-12-09 20:11:46,cloudy,6,0,city
plastic,2025-12-09 17:31:19,cloudy,6,0,city
glass,2025-12-09 11:22:43,cloudy,6,0,city
paper,2025-12-10 7:04:47,misty,5,0,city
metal,2025-12-10 3:11:30,misty,5,0,city
plastic,2025-12-10 1:21:09,misty,5,0,city
paper,2025-12-10 10:51:30,misty,5,0,city
plastic,2025-12-10 6:32:46,misty,5,0,city
organic,2025-12-10 1:28:49,misty,5,0,city
organic,2025-12-10 2:33:43,misty,5,0,city
glass,2025-12-11 21:46:18,cloudy,7,0,city
plastic,2025-12-11 13:41:38,cloudy,7,0,city
paper,2025-12-11 11:57:26,cloudy,7,0,city
plastic,2025-12-11 19:26:24,cloudy,7,0,city
plastic,2025-12-11 4:33:55,cloudy,7,0,city
metal,2025-12-11 0:38:50,cloudy,7,0,city
glass,2025-12-11 13:48:32,cloudy,7,0,city
paper,2025-12-11 23:16:09,cloudy,7,0,city
plastic,2025-12-11 0:42:24,cloudy,7,0,city
paper,2025-12-11 12:08:28,cloudy,7,0,city
plastic,2025-12-11 15:44:50,cloudy,7,0,city
organic,2025-12-11 14:55:15,cloudy,7,0,city
plastic,2025-12-11 2:40:01,cloudy,7,0,city
organic,2025-12-11 5:51:21,cloudy,7,0,city
plastic,2025-12-11 20:03:37,cloudy,7,0,city
glass,2025-12-11 13:09:59,cloudy,7,0,city
glass,2025-12-11 19:05:08,cloudy,7,0,city
metal,2025-12-11 15:55:57,cloudy,7,0,city
paper,2025-12-11 13:10:23,cloudy,7,0,city
paper,2025-12-11 19:13:10,cloudy,7,0,city
metal,2025-12-11 15:31:35,cloudy,7,0,city
metal,2025-12-12 23:10:34,snowy,3,0,city
plastic,2025-12-13 13:17:46,rainy,4,0,city
organic,2025-12-13 15:40:07,rainy,4,0,city
metal,2025-12-13 4:37:37,rainy,4,0,city
organic,2025-12-13 0:45:42,rainy,4,0,city
plastic,2025-12-13 15:40:21,rainy,4,0,city
plastic,2025-12-13 9:56:13,rainy,4,0,city
plastic,2025-12-13 4:51:54,rainy,4,0,city
organic,2025-12-14 9:15:20,rainy,2,0,city
organic,2025-12-14 1:22:06,rainy,2,0,city
plastic,2025-12-14 22:31:51,rainy,2,0,city
organic,2025-12-14 6:50:34,rainy,2,0,city
metal,2025-12-14 18:36:26,rainy,2,0,city
paper,2025-12-14 4:33:25,rainy,2,0,city
metal,2025-12-14 4:34:16,rainy,2,0,city
paper,2025-12-15 7:58:29,snowy,3,0,city
paper,2025-12-16 16:09:15,snowy,2,0,city
metal,2025-12-17 17:46:59,stormy,0,0,city
plastic,2025-12-18 5:35:40,cloudy,5,0,city
organic,2025-12-18 18:29:32,cloudy,5,0,city
organic,2025-12-18 19:53:01,cloudy,5,0,city
organic,2025-12-18 18:09:20,cloudy,5,0,city
plastic,2025-12-18 5:50:35,cloudy,5,0,city
plastic,2025-12-18 0:41:34,cloudy,5,0,city
metal,2025-12-18 22:21:01,cloudy,5,0,city
plastic,2025-12-18 4:38:33,cloudy,5,0,city
