id,detected_object,timestamp,weather,temperature_celsius,holiday,location
3945,paper,2025-08-07 09:17:42,cloudy,26,0,development
3946,paper,2025-08-07 08:04:48,cloudy,26,0,development
3947,paper,2025-08-07 01:37:40,cloudy,26,0,development
3948,metal,2025-08-07 04:31:21,cloudy,26,0,development
3949,paper,2025-08-07 06:32:45,cloudy,26,0,development
3950,organic,2025-08-07 11:54:33,cloudy,26,0,development
3951,plastic,2025-08-07 13:56:44,cloudy,26,0,development
3952,plastic,2025-08-07 03:07:06,cloudy,26,0,development
3953,paper,2025-08-07 16:38:18,cloudy,26,0,development
3954,organic,2025-08-07 08:36:29,cloudy,26,0,development
3955,organic,2025-08-08 13:03:05,sunny,17,0,development
3956,organic,2025-08-08 17:10:59,sunny,17,0,development
3957,plastic,2025-08-08 22:32:55,sunny,17,0,development
3958,organic,2025-08-08 19:08:31,sunny,17,0,development
3959,organic,2025-08-08 02:55:22,sunny,17,0,development
3960,plastic,2025-08-08 00:12:55,sunny,17,0,development
3961,organic,2025-08-08 18:58:47,sunny,17,0,development
3962,glass,2025-08-08 13:01:39,sunny,17,0,development
3963,metal,2025-08-08 13:53:43,sunny,17,0,development
3964,glass,2025-08-08 19:53:27,sunny,17,0,development
3965,paper,2025-08-08 08:54:03,sunny,17,0,development
3966,plastic,2025-08-08 02:09:10,sunny,17,0,development
3967,organic,2025-08-08 06:31:05,sunny,17,0,development
3968,organic,2025-08-08 02:30:21,sunny,17,0,development
3969,organic,2025-08-08 00:47:04,sunny,17,0,development
3970,glass,2025-08-08 08:38:12,sunny,17,0,development
3971,paper,2025-08-08 00:45:00,sunny,17,0,development
3972,plastic,2025-08-08 13:17:28,sunny,17,0,development
3973,organic,2025-08-08 11:12:53,sunny,17,0,development
3974,plastic,2025-08-08 23:13:16,sunny,17,0,development
3975,organic,2025-08-08 00:58:15,sunny,17,0,development
3976,plastic,2025-08-08 04:30:53,sunny,17,0,development
3977,organic,2025-08-08 04:36:27,sunny,17,0,development
3978,plastic,2025-08-08 16:22:01,sunny,17,0,development
3979,plastic,2025-08-09 21:19:31,sunny,18,0,development
3980,plastic,2025-08-09 12:33:13,sunny,18,0,development
3981,plastic,2025-08-09 01:45:52,sunny,18,0,development
3982,glass,2025-08-09 01:28:33,sunny,18,0,development
3983,plastic,2025-08-09 23:26:46,sunny,18,0,development
3984,organic,2025-08-09 14:23:09,sunny,18,0,development
3985,organic,2025-08-09 20:18:11,sunny,18,0,development
3986,glass,2025-08-09 14:57:32,sunny,18,0,development
3987,metal,2025-08-09 21:44:18,sunny,18,0,development
3988,metal,2025-08-09 07:08:37,sunny,18,0,development
3989,organic,2025-08-09 09:12:40,sunny,18,0,development
3990,paper,2025-08-09 16:36:16,sunny,18,0,development
3991,organic,2025-08-09 00:05:32,sunny,18,0,development
3992,plastic,2025-08-09 12:44:27,sunny,18,0,development
3993,metal,2025-08-09 08:26:21,sunny,18,0,development
3994,organic,2025-08-09 13:49:42,sunny,18,0,development
3995,plastic,2025-08-09 04:38:32,sunny,18,0,development
3996,paper,2025-08-09 03:41:36,sunny,18,0,development
3997,glass,2025-08-09 16:15:53,sunny,18,0,development
3998,plastic,2025-08-09 17:37:41,sunny,18,0,development
3999,plastic,2025-08-09 21:13:31,sunny,18,0,development
4000,glass,2025-08-09 15:23:45,sunny,18,0,development
4001,metal,2025-08-09 02:32:01,sunny,18,0,development
4002,plastic,2025-08-09 20:35:11,sunny,18,0,development
4003,plastic,2025-08-09 11:58:57,sunny,18,0,development
4004,paper,2025-08-09 08:58:31,sunny,18,0,development
4005,paper,2025-08-09 06:22:28,sunny,18,0,development
4006,plastic,2025-08-09 15:58:26,sunny,18,0,development
4007,paper,2025-08-10 04:08:14,rainy,23,0,development
4008,plastic,2025-08-10 01:14:34,rainy,23,0,development
4009,glass,2025-08-10 14:01:12,rainy,23,0,development
4010,paper,2025-08-10 04:16:06,rainy,23,0,development
4011,plastic,2025-08-10 17:20:27,rainy,23,0,development
4012,plastic,2025-08-10 21:58:01,rainy,23,0,development
4013,metal,2025-08-10 13:17:00,rainy,23,0,development
4014,paper,2025-08-10 03:56:50,rainy,23,0,development
4015,organic,2025-08-10 18:43:50,rainy,23,0,development
4016,glass,2025-08-10 21:04:42,rainy,23,0,development
4017,glass,2025-08-10 14:17:15,rainy,23,0,development
4018,metal,2025-08-10 19:16:55,rainy,23,0,development
4019,organic,2025-08-10 01:51:06,rainy,23,0,development
4020,organic,2025-08-10 11:20:17,rainy,23,0,development
4021,plastic,2025-08-10 19:26:55,rainy,23,0,development
4022,paper,2025-08-10 22:15:34,rainy,23,0,development
4023,paper,2025-08-11 04:39:23,cloudy,22,0,development
4024,plastic,2025-08-11 04:35:50,cloudy,22,0,development
4025,organic,2025-08-11 15:55:23,cloudy,22,0,development
4026,paper,2025-08-11 03:13:25,cloudy,22,0,development
4027,organic,2025-08-11 08:46:02,cloudy,22,0,development
4028,glass,2025-08-11 19:59:40,cloudy,22,0,development
4029,plastic,2025-08-11 23:15:18,cloudy,22,0,development
4030,plastic,2025-08-11 08:03:26,cloudy,22,0,development
4031,metal,2025-08-11 15:05:51,cloudy,22,0,development
4032,organic,2025-08-11 23:56:57,cloudy,22,0,development
4033,organic,2025-08-11 16:39:01,cloudy,22,0,development
4034,glass,2025-08-11 03:50:20,cloudy,22,0,development
4035,glass,2025-08-11 14:34:37,cloudy,22,0,development
4036,plastic,2025-08-11 22:49:20,cloudy,22,0,development
4037,plastic,2025-08-11 00:20:02,cloudy,22,0,development
4038,paper,2025-08-11 00:51:14,cloudy,22,0,development
4039,glass,2025-08-11 00:32:28,cloudy,22,0,development
4040,metal,2025-08-11 22:40:39,cloudy,22,0,development
4041,plastic,2025-08-11 16:39:53,cloudy,22,0,development
4042,metal,2025-08-11 20:58:15,cloudy,22,0,development
4043,plastic,2025-08-11 21:46:56,cloudy,22,0,development
4044,plastic,2025-08-11 23:17:51,cloudy,22,0,development
4045,plastic,2025-08-11 12:52:45,cloudy,22,0,development
4046,glass,2025-08-11 22:21:35,cloudy,22,0,development
4047,paper,2025-08-11 11:00:11,cloudy,22,0,development
4048,organic,2025-08-12 21:39:05,misty,27,0,development
4049,paper,2025-08-12 18:09:15,misty,27,0,development
4050,organic,2025-08-12 11:29:23,misty,27,0,development
4051,glass,2025-08-12 22:33:33,misty,27,0,development
4052,organic,2025-08-12 21:51:56,misty,27,0,development
4053,paper,2025-08-12 12:57:11,misty,27,0,development
4054,organic,2025-08-12 19:03:14,misty,27,0,development
4055,organic,2025-08-12 05:01:50,misty,27,0,development
4056,plastic,2025-08-12 05:00:59,misty,27,0,development
4057,glass,2025-08-12 16:23:10,misty,27,0,development
4058,paper,2025-08-12 10:32:58,misty,27,0,development
4059,plastic,2025-08-12 22:07:43,misty,27,0,development
4060,plastic,2025-08-12 11:32:26,misty,27,0,development
4061,organic,2025-08-12 12:38:32,misty,27,0,development
4062,plastic,2025-08-12 03:05:04,misty,27,0,development
4063,plastic,2025-08-12 23:38:31,misty,27,0,development
4064,paper,2025-08-13 15:16:54,rainy,23,0,development
4065,paper,2025-08-13 14:07:15,rainy,23,0,development
4066,paper,2025-08-13 19:40:28,rainy,23,0,development
4067,plastic,2025-08-13 14:42:03,rainy,23,0,development
4068,paper,2025-08-13 07:43:01,rainy,23,0,development
4069,glass,2025-08-13 20:26:26,rainy,23,0,development
4070,metal,2025-08-13 17:41:42,rainy,23,0,development
4071,organic,2025-08-13 01:13:23,rainy,23,0,development
4072,glass,2025-08-13 21:14:06,rainy,23,0,development
4073,plastic,2025-08-13 09:56:44,rainy,23,0,development
4074,metal,2025-08-13 02:44:29,rainy,23,0,development
4075,organic,2025-08-13 14:10:18,rainy,23,0,development
4076,plastic,2025-08-14 04:49:30,sunny,24,0,development
4077,paper,2025-08-14 18:19:16,sunny,24,0,development
4078,paper,2025-08-14 14:13:38,sunny,24,0,development
4079,paper,2025-08-14 16:58:24,sunny,24,0,development
4080,paper,2025-08-14 16:49:30,sunny,24,0,development
4081,metal,2025-08-14 04:38:51,sunny,24,0,development
4082,plastic,2025-08-14 07:04:10,sunny,24,0,development
4083,metal,2025-08-14 21:37:08,sunny,24,0,development
4084,paper,2025-08-14 09:39:55,sunny,24,0,development
4085,plastic,2025-08-14 22:28:28,sunny,24,0,development
4086,plastic,2025-08-14 23:27:22,sunny,24,0,development
4087,plastic,2025-08-14 23:41:11,sunny,24,0,development
4088,plastic,2025-08-14 00:42:21,sunny,24,0,development
4089,glass,2025-08-14 03:51:41,sunny,24,0,development
4090,plastic,2025-08-14 02:32:47,sunny,24,0,development
4091,plastic,2025-08-14 11:01:48,sunny,24,0,development
4092,plastic,2025-08-14 15:37:37,sunny,24,0,development
4093,glass,2025-08-14 03:29:19,sunny,24,0,development
4094,metal,2025-08-14 00:19:04,sunny,24,0,development
4095,plastic,2025-08-14 03:06:16,sunny,24,0,development
4096,paper,2025-08-14 21:33:55,sunny,24,0,development
4097,paper,2025-08-14 08:31:28,sunny,24,0,development
4098,organic,2025-08-14 17:21:12,sunny,24,0,development
4099,metal,2025-08-14 10:28:57,sunny,24,0,development
4100,plastic,2025-08-14 19:04:25,sunny,24,0,development
4101,paper,2025-08-14 16:09:32,sunny,24,0,development
4102,plastic,2025-08-14 03:42:40,sunny,24,0,development
4103,paper,2025-08-14 02:51:44,sunny,24,0,development
4104,plastic,2025-08-15 12:01:08,cloudy,17,0,development
4105,plastic,2025-08-15 23:34:28,cloudy,17,0,development
4106,plastic,2025-08-15 12:26:24,cloudy,17,0,development
4107,metal,2025-08-15 10:39:40,cloudy,17,0,development
4108,plastic,2025-08-15 01:57:56,cloudy,17,0,development
4109,organic,2025-08-15 11:39:41,cloudy,17,0,development
4110,plastic,2025-08-15 15:45:35,cloudy,17,0,development
4111,organic,2025-08-15 01:02:12,cloudy,17,0,development
4112,plastic,2025-08-15 10:11:58,cloudy,17,0,development
4113,organic,2025-08-15 12:18:56,cloudy,17,0,development
4114,plastic,2025-08-15 00:46:54,cloudy,17,0,development
4115,metal,2025-08-15 13:18:04,cloudy,17,0,development
4116,metal,2025-08-15 14:46:06,cloudy,17,0,development
4117,glass,2025-08-15 23:10:08,cloudy,17,0,development
4118,organic,2025-08-15 01:07:29,cloudy,17,0,development
4119,organic,2025-08-15 17:53:45,cloudy,17,0,development
4120,plastic,2025-08-15 16:07:58,cloudy,17,0,development
4121,plastic,2025-08-15 17:04:17,cloudy,17,0,development
4122,paper,2025-08-15 11:24:15,cloudy,17,0,development
4123,plastic,2025-08-15 11:50:29,cloudy,17,0,development
4124,paper,2025-08-15 12:52:35,cloudy,17,0,development
4125,glass,2025-08-16 23:38:29,cloudy,19,0,development
4126,glass,2025-08-16 10:48:01,cloudy,19,0,development
4127,paper,2025-08-16 20:50:44,cloudy,19,0,development
4128,paper,2025-08-16 03:01:17,cloudy,19,0,development
4129,glass,2025-08-16 13:31:15,cloudy,19,0,development
4130,plastic,2025-08-16 14:38:04,cloudy,19,0,development
4131,organic,2025-08-16 16:54:13,cloudy,19,0,development
4132,glass,2025-08-16 06:21:19,cloudy,19,0,development
4133,metal,2025-08-16 15:08:53,cloudy,19,0,development
4134,organic,2025-08-16 08:25:41,cloudy,19,0,development
4135,glass,2025-08-16 16:39:22,cloudy,19,0,development
4136,metal,2025-08-16 20:00:46,cloudy,19,0,development
4137,plastic,2025-08-16 06:13:41,cloudy,19,0,development
4138,glass,2025-08-16 05:18:49,cloudy,19,0,development
4139,paper,2025-08-16 21:11:37,cloudy,19,0,development
4140,plastic,2025-08-16 14:57:30,cloudy,19,0,development
4141,glass,2025-08-16 09:05:20,cloudy,19,0,development
4142,organic,2025-08-16 14:05:16,cloudy,19,0,development
4143,organic,2025-08-16 17:48:30,cloudy,19,0,development
4144,plastic,2025-08-16 09:21:14,cloudy,19,0,development
4145,metal,2025-08-16 00:50:06,cloudy,19,0,development
4146,plastic,2025-08-16 12:10:40,cloudy,19,0,development
4147,organic,2025-08-16 14:26:50,cloudy,19,0,development
4148,plastic,2025-08-16 22:14:01,cloudy,19,0,development
4149,glass,2025-08-16 06:50:18,cloudy,19,0,development
4150,plastic,2025-08-17 05:05:21,misty,20,0,development
4151,paper,2025-08-17 03:18:53,misty,20,0,development
4152,paper,2025-08-17 19:06:51,misty,20,0,development
4153,organic,2025-08-17 04:27:52,misty,20,0,development
4154,glass,2025-08-17 03:45:44,misty,20,0,development
4155,paper,2025-08-17 06:06:46,misty,20,0,development
4156,paper,2025-08-17 14:07:22,misty,20,0,development
4157,plastic,2025-08-17 01:20:44,misty,20,0,development
4158,plastic,2025-08-17 12:32:30,misty,20,0,development
4159,plastic,2025-08-17 23:42:24,misty,20,0,development
4160,organic,2025-08-17 15:14:26,misty,20,0,development
4161,glass,2025-08-17 15:59:43,misty,20,0,development
4162,organic,2025-08-17 20:11:10,misty,20,0,development
4163,glass,2025-08-17 17:00:28,misty,20,0,development
4164,paper,2025-08-17 07:49:11,misty,20,0,development
4165,glass,2025-08-17 21:35:57,misty,20,0,development
4166,organic,2025-08-17 14:45:31,misty,20,0,development
4167,paper,2025-08-17 03:13:45,misty,20,0,development
4168,plastic,2025-08-17 11:02:06,misty,20,0,development
4169,metal,2025-08-17 11:43:23,misty,20,0,development
4170,metal,2025-08-17 12:57:22,misty,20,0,development
4171,glass,2025-08-18 13:33:53,cloudy,22,0,development
4172,paper,2025-08-18 06:04:50,cloudy,22,0,development
4173,paper,2025-08-18 04:17:14,cloudy,22,0,development
4174,glass,2025-08-18 22:41:56,cloudy,22,0,development
4175,metal,2025-08-18 09:33:11,cloudy,22,0,development
4176,plastic,2025-08-18 05:37:47,cloudy,22,0,development
4177,paper,2025-08-18 08:24:36,cloudy,22,0,development
4178,plastic,2025-08-18 04:08:37,cloudy,22,0,development
4179,plastic,2025-08-18 09:16:09,cloudy,22,0,development
4180,metal,2025-08-18 16:33:49,cloudy,22,0,development
4181,metal,2025-08-18 00:23:13,cloudy,22,0,development
4182,organic,2025-08-18 15:19:23,cloudy,22,0,development
4183,metal,2025-08-18 11:02:39,cloudy,22,0,development
4184,paper,2025-08-18 19:31:35,cloudy,22,0,development
4185,metal,2025-08-18 02:00:51,cloudy,22,0,development
4186,glass,2025-08-18 14:06:25,cloudy,22,0,development
4187,plastic,2025-08-18 09:33:44,cloudy,22,0,development
4188,organic,2025-08-18 04:05:01,cloudy,22,0,development
4189,paper,2025-08-18 16:21:09,cloudy,22,0,development
4190,metal,2025-08-18 06:46:30,cloudy,22,0,development
4191,organic,2025-08-18 06:40:36,cloudy,22,0,development
4192,organic,2025-08-18 08:46:04,cloudy,22,0,development
4193,glass,2025-08-18 21:56:30,cloudy,22,0,development
4194,plastic,2025-08-18 20:39:37,cloudy,22,0,development
4195,organic,2025-08-18 17:34:51,cloudy,22,0,development
4196,plastic,2025-08-19 05:08:07,cloudy,24,0,development
4197,plastic,2025-08-19 14:57:21,cloudy,24,0,development
4198,organic,2025-08-19 19:05:58,cloudy,24,0,development
4199,metal,2025-08-19 19:08:10,cloudy,24,0,development
4200,plastic,2025-08-19 02:26:15,cloudy,24,0,development
4201,organic,2025-08-19 05:21:21,cloudy,24,0,development
4202,glass,2025-08-19 09:43:33,cloudy,24,0,development
4203,organic,2025-08-19 17:52:29,cloudy,24,0,development
4204,organic,2025-08-19 23:48:11,cloudy,24,0,development
4205,plastic,2025-08-19 21:26:20,cloudy,24,0,development
4206,glass,2025-08-19 12:13:28,cloudy,24,0,development
4207,paper,2025-08-19 18:00:40,cloudy,24,0,development
4208,plastic,2025-08-19 20:15:02,cloudy,24,0,development
4209,metal,2025-08-19 00:23:39,cloudy,24,0,development
4210,organic,2025-08-19 08:14:41,cloudy,24,0,development
4211,plastic,2025-08-19 17:25:08,cloudy,24,0,development
4212,organic,2025-08-19 14:07:08,cloudy,24,0,development
4213,plastic,2025-08-19 14:05:08,cloudy,24,0,development
4214,plastic,2025-08-19 13:40:49,cloudy,24,0,development
4215,glass,2025-08-19 06:57:20,cloudy,24,0,development
4216,plastic,2025-08-19 06:46:29,cloudy,24,0,development
4217,plastic,2025-08-19 08:46:13,cloudy,24,0,development
4218,glass,2025-08-19 12:26:15,cloudy,24,0,development
4219,paper,2025-08-19 14:05:04,cloudy,24,0,development
4220,plastic,2025-08-19 14:02:19,cloudy,24,0,development
4221,organic,2025-08-20 03:11:47,cloudy,20,0,development
4222,organic,2025-08-20 15:10:43,cloudy,20,0,development
4223,metal,2025-08-20 13:03:41,cloudy,20,0,development
4224,plastic,2025-08-20 08:43:31,cloudy,20,0,development
4225,organic,2025-08-20 11:24:43,cloudy,20,0,development
4226,plastic,2025-08-20 20:44:27,cloudy,20,0,development
4227,glass,2025-08-20 21:19:03,cloudy,20,0,development
4228,glass,2025-08-20 02:05:42,cloudy,20,0,development
4229,metal,2025-08-20 07:04:47,cloudy,20,0,development
4230,organic,2025-08-20 01:33:50,cloudy,20,0,development
4231,paper,2025-08-20 17:18:14,cloudy,20,0,development
4232,plastic,2025-08-20 11:23:25,cloudy,20,0,development
4233,paper,2025-08-20 22:19:36,cloudy,20,0,development
4234,metal,2025-08-20 15:26:53,cloudy,20,0,development
4235,glass,2025-08-20 08:23:58,cloudy,20,0,development
4236,metal,2025-08-20 10:39:42,cloudy,20,0,development
4237,plastic,2025-08-20 01:29:22,cloudy,20,0,development
4238,metal,2025-08-20 07:13:33,cloudy,20,0,development
4239,organic,2025-08-20 21:09:49,cloudy,20,0,development
4240,organic,2025-08-20 18:40:58,cloudy,20,0,development
4241,organic,2025-08-20 23:51:03,cloudy,20,0,development
4242,organic,2025-08-20 21:52:27,cloudy,20,0,development
4243,paper,2025-08-20 17:06:34,cloudy,20,0,development
4244,metal,2025-08-20 19:49:37,cloudy,20,0,development
4245,glass,2025-08-20 00:07:25,cloudy,20,0,development
4246,organic,2025-08-21 03:30:33,cloudy,26,0,development
4247,plastic,2025-08-21 03:44:05,cloudy,26,0,development
4248,metal,2025-08-21 12:24:28,cloudy,26,0,development
4249,paper,2025-08-21 14:07:55,cloudy,26,0,development
4250,metal,2025-08-21 08:20:15,cloudy,26,0,development
4251,paper,2025-08-21 14:58:32,cloudy,26,0,development
4252,plastic,2025-08-21 11:19:24,cloudy,26,0,development
4253,plastic,2025-08-21 02:18:58,cloudy,26,0,development
4254,paper,2025-08-21 16:25:52,cloudy,26,0,development
4255,plastic,2025-08-21 08:28:55,cloudy,26,0,development
4256,plastic,2025-08-21 23:56:12,cloudy,26,0,development
4257,plastic,2025-08-21 19:50:51,cloudy,26,0,development
4258,paper,2025-08-21 23:54:09,cloudy,26,0,development
4259,paper,2025-08-21 18:20:20,cloudy,26,0,development
4260,paper,2025-08-21 20:47:26,cloudy,26,0,development
4261,organic,2025-08-21 15:47:01,cloudy,26,0,development
4262,paper,2025-08-21 14:35:07,cloudy,26,0,development
4263,plastic,2025-08-21 08:50:52,cloudy,26,0,development
4264,plastic,2025-08-21 15:16:48,cloudy,26,0,development
4265,paper,2025-08-21 07:28:29,cloudy,26,0,development
4266,plastic,2025-08-21 07:39:29,cloudy,26,0,development
4267,plastic,2025-08-21 14:31:12,cloudy,26,0,development
4268,paper,2025-08-21 22:00:33,cloudy,26,0,development
4269,plastic,2025-08-21 04:10:51,cloudy,26,0,development
4270,plastic,2025-08-21 06:38:09,cloudy,26,0,development
4271,organic,2025-08-22 12:18:03,rainy,21,0,development
4272,paper,2025-08-22 04:35:35,rainy,21,0,development
4273,organic,2025-08-22 14:55:31,rainy,21,0,development
4274,glass,2025-08-22 19:58:33,rainy,21,0,development
4275,plastic,2025-08-22 03:34:57,rainy,21,0,development
4276,plastic,2025-08-22 06:40:11,rainy,21,0,development
4277,organic,2025-08-22 02:04:30,rainy,21,0,development
4278,organic,2025-08-22 01:06:17,rainy,21,0,development
4279,organic,2025-08-22 07:38:20,rainy,21,0,development
4280,plastic,2025-08-22 02:04:51,rainy,21,0,development
4281,plastic,2025-08-22 04:18:07,rainy,21,0,development
4282,paper,2025-08-22 20:03:13,rainy,21,0,development
4283,plastic,2025-08-23 11:29:23,sunny,25,0,development
4284,paper,2025-08-23 15:32:51,sunny,25,0,development
4285,organic,2025-08-23 19:21:55,sunny,25,0,development
