id,type,timestamp,weather,temperature,isholiday,cameraid
2183,plastic,1-6-2025 12:43,sunny,12,0,2
2184,plastic,1-6-2025 23:11,sunny,12,0,2
2185,plastic,1-6-2025 15:01,sunny,12,0,2
2186,paper,1-6-2025 05:49,sunny,12,0,2
2187,organic,2-6-2025 01:54,cloudy,22,0,2
2188,metal,2-6-2025 20:23,cloudy,22,0,2
2189,plastic,2-6-2025 17:54,cloudy,22,0,2
2190,organic,2-6-2025 22:02,cloudy,22,0,2
2191,paper,2-6-2025 20:54,cloudy,22,0,2
2192,organic,2-6-2025 04:42,cloudy,22,0,2
2193,metal,2-6-2025 03:58,cloudy,22,0,2
2194,plastic,2-6-2025 10:05,cloudy,22,0,2
2195,organic,2-6-2025 10:32,cloudy,22,0,2
2196,glass,2-6-2025 17:47,cloudy,22,0,2
2197,plastic,2-6-2025 21:18,cloudy,22,0,2
2198,plastic,2-6-2025 10:45,cloudy,22,0,2
2199,organic,2-6-2025 16:08,cloudy,22,0,2
2200,glass,2-6-2025 06:24,cloudy,22,0,2
2201,paper,2-6-2025 11:37,cloudy,22,0,2
2202,glass,2-6-2025 18:24,cloudy,22,0,2
2203,organic,2-6-2025 15:51,cloudy,22,0,2
2204,organic,2-6-2025 03:50,cloudy,22,0,2
2205,plastic,2-6-2025 19:13,cloudy,22,0,2
2206,paper,2-6-2025 18:39,cloudy,22,0,2
2207,plastic,2-6-2025 01:06,cloudy,22,0,2
2208,glass,2-6-2025 21:19,cloudy,22,0,2
2209,organic,2-6-2025 02:08,cloudy,22,0,2
2210,paper,2-6-2025 13:45,cloudy,22,0,2
2211,paper,2-6-2025 13:24,cloudy,22,0,2
2212,plastic,3-6-2025 20:15,cloudy,18,0,2
2213,glass,3-6-2025 07:56,cloudy,18,0,2
2214,plastic,3-6-2025 05:11,cloudy,18,0,2
2215,organic,3-6-2025 03:48,cloudy,18,0,2
2216,organic,3-6-2025 20:01,cloudy,18,0,2
2217,metal,3-6-2025 01:38,cloudy,18,0,2
2218,plastic,3-6-2025 16:25,cloudy,18,0,2
2219,paper,3-6-2025 19:14,cloudy,18,0,2
2220,paper,3-6-2025 03:03,cloudy,18,0,2
2221,paper,3-6-2025 11:46,cloudy,18,0,2
2222,plastic,3-6-2025 12:53,cloudy,18,0,2
2223,metal,3-6-2025 22:54,cloudy,18,0,2
2224,plastic,3-6-2025 03:16,cloudy,18,0,2
2225,organic,3-6-2025 04:47,cloudy,18,0,2
2226,plastic,3-6-2025 00:09,cloudy,18,0,2
2227,metal,3-6-2025 05:46,cloudy,18,0,2
2228,plastic,3-6-2025 08:59,cloudy,18,0,2
2229,plastic,3-6-2025 14:11,cloudy,18,0,2
2230,plastic,3-6-2025 14:43,cloudy,18,0,2
2231,paper,3-6-2025 11:36,cloudy,18,0,2
2232,organic,3-6-2025 20:03,cloudy,18,0,2
2233,plastic,4-6-2025 04:12,cloudy,12,0,2
2234,organic,4-6-2025 03:48,cloudy,12,0,2
2235,organic,4-6-2025 10:44,cloudy,12,0,2
2236,plastic,4-6-2025 10:08,cloudy,12,0,2
2237,plastic,4-6-2025 23:57,cloudy,12,0,2
2238,plastic,4-6-2025 15:06,cloudy,12,0,2
2239,plastic,4-6-2025 09:04,cloudy,12,0,2
2240,metal,4-6-2025 14:39,cloudy,12,0,2
2241,plastic,4-6-2025 23:28,cloudy,12,0,2
2242,plastic,4-6-2025 05:40,cloudy,12,0,2
2243,glass,4-6-2025 07:14,cloudy,12,0,2
2244,organic,4-6-2025 23:43,cloudy,12,0,2
2245,organic,4-6-2025 05:13,cloudy,12,0,2
2246,glass,4-6-2025 21:38,cloudy,12,0,2
2247,organic,4-6-2025 05:39,cloudy,12,0,2
2248,plastic,4-6-2025 12:36,cloudy,12,0,2
2249,organic,4-6-2025 14:18,cloudy,12,0,2
2250,metal,4-6-2025 12:39,cloudy,12,0,2
2251,plastic,4-6-2025 22:13,cloudy,12,0,2
2252,glass,4-6-2025 16:57,cloudy,12,0,2
2253,plastic,4-6-2025 06:09,cloudy,12,0,2
2254,paper,5-6-2025 15:03,rainy,18,0,2
2255,metal,5-6-2025 04:12,rainy,18,0,2
2256,plastic,5-6-2025 02:36,rainy,18,0,2
2257,plastic,5-6-2025 11:41,rainy,18,0,2
2258,metal,5-6-2025 19:24,rainy,18,0,2
2259,organic,5-6-2025 10:27,rainy,18,0,2
2260,organic,5-6-2025 01:17,rainy,18,0,2
2261,paper,6-6-2025 04:51,sunny,22,0,2
2262,organic,6-6-2025 14:15,sunny,22,0,2
2263,plastic,6-6-2025 17:54,sunny,22,0,2
2264,paper,6-6-2025 16:54,sunny,22,0,2
2265,glass,6-6-2025 01:49,sunny,22,0,2
2266,metal,6-6-2025 10:24,sunny,22,0,2
2267,paper,6-6-2025 06:43,sunny,22,0,2
2268,organic,6-6-2025 08:12,sunny,22,0,2
2269,organic,6-6-2025 03:54,sunny,22,0,2
2270,plastic,6-6-2025 12:11,sunny,22,0,2
2271,organic,6-6-2025 06:45,sunny,22,0,2
2272,metal,6-6-2025 20:37,sunny,22,0,2
2273,plastic,6-6-2025 02:04,sunny,22,0,2
2274,plastic,6-6-2025 01:07,sunny,22,0,2
2275,plastic,6-6-2025 10:18,sunny,22,0,2
2276,plastic,6-6-2025 21:48,sunny,22,0,2
2277,plastic,6-6-2025 09:18,sunny,22,0,2
2278,organic,6-6-2025 02:33,sunny,22,0,2
2279,plastic,6-6-2025 23:59,sunny,22,0,2
2280,organic,6-6-2025 02:08,sunny,22,0,2
2281,metal,6-6-2025 03:38,sunny,22,0,2
2282,organic,6-6-2025 16:22,sunny,22,0,2
2283,plastic,6-6-2025 08:28,sunny,22,0,2
2284,plastic,6-6-2025 06:22,sunny,22,0,2
2285,metal,6-6-2025 07:38,sunny,22,0,2
2286,plastic,6-6-2025 02:21,sunny,22,0,2
2287,paper,6-6-2025 12:38,sunny,22,0,2
2288,paper,6-6-2025 17:02,sunny,22,0,2
2289,glass,7-6-2025 01:15,rainy,18,0,2
2290,organic,7-6-2025 15:40,rainy,18,0,2
2291,plastic,7-6-2025 21:33,rainy,18,0,2
2292,paper,7-6-2025 22:52,rainy,18,0,2
2293,plastic,7-6-2025 09:38,rainy,18,0,2
2294,plastic,7-6-2025 02:35,rainy,18,0,2
2295,glass,7-6-2025 18:31,rainy,18,0,2
2296,metal,7-6-2025 04:23,rainy,18,0,2
2297,organic,7-6-2025 04:46,rainy,18,0,2
2298,glass,7-6-2025 02:36,rainy,18,0,2
2299,metal,7-6-2025 04:09,rainy,18,0,2
2300,organic,7-6-2025 19:55,rainy,18,0,2
2301,organic,8-6-2025 05:12,sunny,17,1,2
2302,paper,8-6-2025 13:06,sunny,17,1,2
2303,paper,8-6-2025 06:50,sunny,17,1,2
2304,organic,8-6-2025 15:10,sunny,17,1,2
2305,glass,8-6-2025 10:30,sunny,17,1,2
2306,plastic,8-6-2025 01:26,sunny,17,1,2
2307,plastic,8-6-2025 09:11,sunny,17,1,2
2308,plastic,8-6-2025 01:22,sunny,17,1,2
2309,plastic,8-6-2025 23:53,sunny,17,1,2
2310,metal,8-6-2025 00:42,sunny,17,1,2
2311,metal,8-6-2025 10:32,sunny,17,1,2
2312,paper,8-6-2025 11:24,sunny,17,1,2
2313,organic,8-6-2025 14:05,sunny,17,1,2
2314,paper,8-6-2025 19:36,sunny,17,1,2
2315,plastic,8-6-2025 14:22,sunny,17,1,2
2316,glass,8-6-2025 14:30,sunny,17,1,2
2317,plastic,8-6-2025 05:53,sunny,17,1,2
2318,metal,8-6-2025 20:05,sunny,17,1,2
2319,organic,8-6-2025 12:40,sunny,17,1,2
2320,plastic,8-6-2025 09:53,sunny,17,1,2
2321,organic,8-6-2025 12:16,sunny,17,1,2
2322,organic,8-6-2025 22:19,sunny,17,1,2
2323,organic,8-6-2025 05:29,sunny,17,1,2
2324,glass,8-6-2025 06:03,sunny,17,1,2
2325,glass,8-6-2025 15:57,sunny,17,1,2
2326,paper,8-6-2025 00:14,sunny,17,1,2
2327,plastic,8-6-2025 19:45,sunny,17,1,2
2328,plastic,8-6-2025 00:36,sunny,17,1,2
2329,metal,8-6-2025 16:03,sunny,17,1,2
2330,paper,8-6-2025 06:51,sunny,17,1,2
2331,plastic,8-6-2025 08:57,sunny,17,1,2
2332,paper,8-6-2025 11:18,sunny,17,1,2
2333,organic,8-6-2025 12:21,sunny,17,1,2
2334,glass,8-6-2025 21:18,sunny,17,1,2
2335,plastic,8-6-2025 19:27,sunny,17,1,2
2336,paper,8-6-2025 05:41,sunny,17,1,2
2337,metal,8-6-2025 07:16,sunny,17,1,2
2338,plastic,8-6-2025 17:45,sunny,17,1,2
2339,paper,8-6-2025 02:24,sunny,17,1,2
2340,plastic,9-6-2025 23:45,rainy,19,1,2
2341,plastic,9-6-2025 04:41,rainy,19,1,2
2342,paper,9-6-2025 02:04,rainy,19,1,2
2343,metal,9-6-2025 05:08,rainy,19,1,2
2344,plastic,9-6-2025 16:12,rainy,19,1,2
2345,plastic,9-6-2025 00:57,rainy,19,1,2
2346,glass,9-6-2025 14:15,rainy,19,1,2
2347,plastic,9-6-2025 11:06,rainy,19,1,2
2348,organic,9-6-2025 07:06,rainy,19,1,2
2349,organic,9-6-2025 15:15,rainy,19,1,2
2350,paper,9-6-2025 11:28,rainy,19,1,2
2351,paper,9-6-2025 09:45,rainy,19,1,2
2352,paper,9-6-2025 08:04,rainy,19,1,2
2353,plastic,9-6-2025 01:34,rainy,19,1,2
2354,plastic,9-6-2025 18:06,rainy,19,1,2
2355,plastic,9-6-2025 22:23,rainy,19,1,2
2356,paper,9-6-2025 04:48,rainy,19,1,2
2357,metal,9-6-2025 11:37,rainy,19,1,2
2358,metal,10-6-2025 20:45,sunny,21,0,2
2359,glass,10-6-2025 12:00,sunny,21,0,2
2360,plastic,10-6-2025 15:06,sunny,21,0,2
2361,paper,10-6-2025 08:46,sunny,21,0,2
2362,plastic,10-6-2025 04:17,sunny,21,0,2
2363,plastic,10-6-2025 00:06,sunny,21,0,2
2364,paper,10-6-2025 06:27,sunny,21,0,2
2365,metal,10-6-2025 03:54,sunny,21,0,2
2366,plastic,10-6-2025 06:24,sunny,21,0,2
2367,glass,10-6-2025 07:47,sunny,21,0,2
2368,organic,10-6-2025 21:40,sunny,21,0,2
2369,plastic,10-6-2025 23:18,sunny,21,0,2
2370,plastic,10-6-2025 22:41,sunny,21,0,2
2371,paper,10-6-2025 00:08,sunny,21,0,2
2372,plastic,10-6-2025 00:55,sunny,21,0,2
2373,metal,10-6-2025 10:15,sunny,21,0,2
2374,organic,10-6-2025 23:41,sunny,21,0,2
2375,organic,10-6-2025 22:59,sunny,21,0,2
2376,plastic,10-6-2025 16:29,sunny,21,0,2
2377,metal,10-6-2025 04:30,sunny,21,0,2
2378,paper,10-6-2025 01:01,sunny,21,0,2
2379,glass,10-6-2025 13:31,sunny,21,0,2
2380,metal,10-6-2025 00:59,sunny,21,0,2
2381,plastic,10-6-2025 21:09,sunny,21,0,2
2382,plastic,10-6-2025 08:35,sunny,21,0,2
2383,plastic,10-6-2025 22:54,sunny,21,0,2
2384,glass,10-6-2025 08:14,sunny,21,0,2
2385,plastic,10-6-2025 20:18,sunny,21,0,2
2386,metal,11-6-2025 19:12,sunny,18,0,2
2387,organic,11-6-2025 11:04,sunny,18,0,2
2388,plastic,11-6-2025 22:18,sunny,18,0,2
2389,metal,11-6-2025 19:30,sunny,18,0,2
2390,metal,11-6-2025 16:45,sunny,18,0,2
2391,metal,11-6-2025 19:08,sunny,18,0,2
2392,organic,11-6-2025 22:37,sunny,18,0,2
2393,metal,11-6-2025 01:32,sunny,18,0,2
2394,plastic,11-6-2025 16:37,sunny,18,0,2
2395,organic,11-6-2025 00:21,sunny,18,0,2
2396,plastic,11-6-2025 07:36,sunny,18,0,2
2397,plastic,11-6-2025 02:56,sunny,18,0,2
2398,plastic,11-6-2025 03:09,sunny,18,0,2
2399,plastic,11-6-2025 00:11,sunny,18,0,2
2400,plastic,11-6-2025 22:16,sunny,18,0,2
2401,plastic,11-6-2025 17:44,sunny,18,0,2
2402,plastic,11-6-2025 18:08,sunny,18,0,2
2403,plastic,11-6-2025 17:06,sunny,18,0,2
2404,organic,11-6-2025 01:40,sunny,18,0,2
2405,metal,11-6-2025 09:31,sunny,18,0,2
2406,paper,11-6-2025 18:32,sunny,18,0,2
2407,plastic,11-6-2025 02:11,sunny,18,0,2
2408,paper,11-6-2025 20:27,sunny,18,0,2
2409,metal,11-6-2025 13:21,sunny,18,0,2
2410,paper,12-6-2025 06:10,sunny,19,0,2
2411,plastic,12-6-2025 12:24,sunny,19,0,2
2412,plastic,12-6-2025 20:06,sunny,19,0,2
2413,organic,12-6-2025 03:38,sunny,19,0,2
2414,organic,12-6-2025 02:18,sunny,19,0,2
2415,paper,12-6-2025 22:20,sunny,19,0,2
2416,paper,12-6-2025 16:53,sunny,19,0,2
2417,organic,12-6-2025 13:04,sunny,19,0,2
2418,glass,12-6-2025 08:27,sunny,19,0,2
2419,organic,12-6-2025 06:27,sunny,19,0,2
2420,organic,12-6-2025 07:27,sunny,19,0,2
2421,paper,12-6-2025 13:29,sunny,19,0,2
2422,glass,12-6-2025 12:59,sunny,19,0,2
2423,paper,12-6-2025 23:26,sunny,19,0,2
2424,organic,12-6-2025 19:54,sunny,19,0,2
2425,plastic,12-6-2025 16:44,sunny,19,0,2
2426,plastic,12-6-2025 02:09,sunny,19,0,2
2427,plastic,12-6-2025 22:36,sunny,19,0,2
2428,paper,12-6-2025 21:59,sunny,19,0,2
2429,plastic,12-6-2025 20:39,sunny,19,0,2
2430,plastic,12-6-2025 18:14,sunny,19,0,2
2431,plastic,12-6-2025 04:54,sunny,19,0,2
2432,plastic,12-6-2025 11:31,sunny,19,0,2
2433,organic,12-6-2025 04:01,sunny,19,0,2
2434,glass,13-6-2025 10:29,cloudy,17,0,2
2435,metal,13-6-2025 20:58,cloudy,17,0,2
2436,plastic,13-6-2025 11:13,cloudy,17,0,2
2437,organic,13-6-2025 17:13,cloudy,17,0,2
2438,glass,13-6-2025 12:57,cloudy,17,0,2
2439,glass,13-6-2025 21:20,cloudy,17,0,2
2440,plastic,13-6-2025 07:08,cloudy,17,0,2
2441,plastic,13-6-2025 02:10,cloudy,17,0,2
2442,plastic,13-6-2025 02:13,cloudy,17,0,2
2443,paper,13-6-2025 23:01,cloudy,17,0,2
2444,plastic,13-6-2025 19:18,cloudy,17,0,2
2445,plastic,13-6-2025 14:14,cloudy,17,0,2
2446,glass,13-6-2025 13:51,cloudy,17,0,2
2447,plastic,13-6-2025 09:32,cloudy,17,0,2
2448,glass,13-6-2025 06:11,cloudy,17,0,2
2449,metal,13-6-2025 01:59,cloudy,17,0,2
2450,paper,13-6-2025 11:16,cloudy,17,0,2
2451,metal,13-6-2025 11:51,cloudy,17,0,2
2452,organic,13-6-2025 18:05,cloudy,17,0,2
2453,plastic,13-6-2025 14:38,cloudy,17,0,2
2454,metal,13-6-2025 20:53,cloudy,17,0,2
2455,glass,14-6-2025 20:39,cloudy,19,0,2
2456,organic,14-6-2025 12:45,cloudy,19,0,2
2457,plastic,14-6-2025 16:51,cloudy,19,0,2
2458,plastic,14-6-2025 21:23,cloudy,19,0,2
2459,paper,14-6-2025 20:24,cloudy,19,0,2
2460,paper,14-6-2025 07:38,cloudy,19,0,2
2461,plastic,14-6-2025 17:09,cloudy,19,0,2
2462,organic,14-6-2025 00:22,cloudy,19,0,2
2463,glass,14-6-2025 15:58,cloudy,19,0,2
2464,organic,14-6-2025 23:28,cloudy,19,0,2
2465,organic,14-6-2025 10:47,cloudy,19,0,2
2466,plastic,14-6-2025 14:04,cloudy,19,0,2
2467,metal,14-6-2025 06:36,cloudy,19,0,2
2468,paper,14-6-2025 15:26,cloudy,19,0,2
2469,plastic,14-6-2025 22:27,cloudy,19,0,2
2470,organic,14-6-2025 16:35,cloudy,19,0,2
2471,metal,14-6-2025 19:20,cloudy,19,0,2
2472,plastic,14-6-2025 18:39,cloudy,19,0,2
2473,metal,14-6-2025 11:03,cloudy,19,0,2
2474,plastic,14-6-2025 23:36,cloudy,19,0,2
2475,paper,14-6-2025 21:43,cloudy,19,0,2
2476,plastic,14-6-2025 05:23,cloudy,19,0,2
2477,organic,14-6-2025 11:27,cloudy,19,0,2
2478,plastic,14-6-2025 14:08,cloudy,19,0,2
2479,organic,14-6-2025 05:57,cloudy,19,0,2
2480,metal,15-6-2025 07:39,misty,18,0,2
2481,glass,15-6-2025 12:56,misty,18,0,2
2482,organic,15-6-2025 10:11,misty,18,0,2
2483,plastic,15-6-2025 18:05,misty,18,0,2
2484,plastic,15-6-2025 04:21,misty,18,0,2
2485,plastic,15-6-2025 21:34,misty,18,0,2
2486,glass,15-6-2025 19:03,misty,18,0,2
2487,plastic,15-6-2025 14:10,misty,18,0,2
2488,glass,15-6-2025 21:44,misty,18,0,2
2489,glass,15-6-2025 01:57,misty,18,0,2
2490,paper,15-6-2025 19:35,misty,18,0,2
2491,glass,15-6-2025 20:06,misty,18,0,2
2492,plastic,15-6-2025 17:09,misty,18,0,2
2493,plastic,15-6-2025 12:58,misty,18,0,2
2494,glass,15-6-2025 17:37,misty,18,0,2
2495,plastic,15-6-2025 06:26,misty,18,0,2
2496,plastic,16-6-2025 12:58,cloudy,22,0,2
2497,plastic,16-6-2025 13:44,cloudy,22,0,2
2498,plastic,16-6-2025 19:29,cloudy,22,0,2
2499,paper,16-6-2025 06:52,cloudy,22,0,2
2500,plastic,16-6-2025 19:12,cloudy,22,0,2
2501,glass,16-6-2025 23:19,cloudy,22,0,2
2502,plastic,16-6-2025 20:56,cloudy,22,0,2
2503,metal,16-6-2025 18:50,cloudy,22,0,2
2504,plastic,16-6-2025 09:33,cloudy,22,0,2
2505,plastic,16-6-2025 16:57,cloudy,22,0,2
2506,paper,16-6-2025 00:11,cloudy,22,0,2
2507,glass,16-6-2025 16:42,cloudy,22,0,2
2508,plastic,16-6-2025 17:53,cloudy,22,0,2
2509,plastic,16-6-2025 14:00,cloudy,22,0,2
2510,paper,16-6-2025 15:11,cloudy,22,0,2
2511,organic,16-6-2025 21:55,cloudy,22,0,2
2512,plastic,16-6-2025 01:49,cloudy,22,0,2
2513,plastic,16-6-2025 02:50,cloudy,22,0,2
2514,plastic,16-6-2025 02:14,cloudy,22,0,2
2515,plastic,16-6-2025 12:20,cloudy,22,0,2
2516,paper,16-6-2025 04:19,cloudy,22,0,2
2517,organic,16-6-2025 12:14,cloudy,22,0,2
2518,organic,16-6-2025 19:50,cloudy,22,0,2
2519,plastic,16-6-2025 15:14,cloudy,22,0,2
2520,plastic,16-6-2025 18:10,cloudy,22,0,2
2521,organic,17-6-2025 19:22,rainy,17,0,2
2522,metal,17-6-2025 03:42,rainy,17,0,2
2523,paper,17-6-2025 15:22,rainy,17,0,2
2524,metal,17-6-2025 19:00,rainy,17,0,2
2525,plastic,17-6-2025 09:48,rainy,17,0,2
2526,plastic,17-6-2025 23:06,rainy,17,0,2
2527,plastic,17-6-2025 06:44,rainy,17,0,2
2528,plastic,18-6-2025 07:48,sunny,14,0,2
2529,paper,18-6-2025 00:07,sunny,14,0,2
2530,plastic,18-6-2025 12:00,sunny,14,0,2
2531,organic,18-6-2025 07:51,sunny,14,0,2
2532,plastic,18-6-2025 07:24,sunny,14,0,2
2533,metal,18-6-2025 11:41,sunny,14,0,2
2534,organic,18-6-2025 23:09,sunny,14,0,2
2535,paper,18-6-2025 02:31,sunny,14,0,2
2536,paper,18-6-2025 01:45,sunny,14,0,2
2537,metal,18-6-2025 06:35,sunny,14,0,2
2538,glass,18-6-2025 19:37,sunny,14,0,2
2539,organic,18-6-2025 20:29,sunny,14,0,2
2540,plastic,18-6-2025 00:41,sunny,14,0,2
2541,plastic,18-6-2025 11:53,sunny,14,0,2
2542,metal,18-6-2025 22:35,sunny,14,0,2
2543,glass,18-6-2025 05:51,sunny,14,0,2
2544,plastic,18-6-2025 00:39,sunny,14,0,2
2545,glass,18-6-2025 09:20,sunny,14,0,2
2546,glass,18-6-2025 06:04,sunny,14,0,2
2547,organic,18-6-2025 09:48,sunny,14,0,2
2548,paper,18-6-2025 13:54,sunny,14,0,2
2549,plastic,18-6-2025 19:09,sunny,14,0,2
2550,glass,18-6-2025 14:13,sunny,14,0,2
2551,plastic,18-6-2025 15:01,sunny,14,0,2
2552,paper,19-6-2025 12:17,sunny,21,0,2
2553,plastic,19-6-2025 16:17,sunny,21,0,2
2554,plastic,19-6-2025 21:35,sunny,21,0,2
2555,organic,19-6-2025 18:05,sunny,21,0,2
2556,organic,19-6-2025 10:12,sunny,21,0,2
2557,paper,19-6-2025 17:47,sunny,21,0,2
2558,plastic,19-6-2025 02:40,sunny,21,0,2
2559,metal,19-6-2025 15:10,sunny,21,0,2
2560,plastic,19-6-2025 23:46,sunny,21,0,2
2561,organic,19-6-2025 12:39,sunny,21,0,2
2562,paper,19-6-2025 06:15,sunny,21,0,2
2563,plastic,19-6-2025 16:36,sunny,21,0,2
2564,plastic,19-6-2025 22:27,sunny,21,0,2
2565,glass,19-6-2025 05:24,sunny,21,0,2
2566,plastic,19-6-2025 04:43,sunny,21,0,2
2567,plastic,19-6-2025 22:07,sunny,21,0,2
2568,plastic,19-6-2025 14:38,sunny,21,0,2
2569,paper,19-6-2025 16:11,sunny,21,0,2
2570,plastic,19-6-2025 03:07,sunny,21,0,2
2571,plastic,19-6-2025 04:03,sunny,21,0,2
2572,metal,19-6-2025 17:47,sunny,21,0,2
2573,glass,19-6-2025 04:08,sunny,21,0,2
2574,metal,19-6-2025 18:55,sunny,21,0,2
2575,glass,19-6-2025 13:30,sunny,21,0,2
2576,metal,19-6-2025 01:09,sunny,21,0,2
2577,plastic,19-6-2025 10:15,sunny,21,0,2
2578,plastic,19-6-2025 12:00,sunny,21,0,2
2579,plastic,19-6-2025 00:45,sunny,21,0,2
2580,plastic,20-6-2025 00:54,stormy,21,0,2
2581,plastic,20-6-2025 06:26,stormy,21,0,2
2582,metal,20-6-2025 17:13,stormy,21,0,2
2583,glass,20-6-2025 13:36,stormy,21,0,2
2584,metal,20-6-2025 00:41,stormy,21,0,2
2585,paper,21-6-2025 01:38,sunny,22,0,2
2586,organic,21-6-2025 16:34,sunny,22,0,2
2587,plastic,21-6-2025 06:34,sunny,22,0,2
2588,plastic,21-6-2025 11:08,sunny,22,0,2
2589,organic,21-6-2025 01:32,sunny,22,0,2
2590,glass,21-6-2025 19:50,sunny,22,0,2
2591,plastic,21-6-2025 15:42,sunny,22,0,2
2592,paper,21-6-2025 03:04,sunny,22,0,2
2593,plastic,21-6-2025 08:17,sunny,22,0,2
2594,plastic,21-6-2025 17:21,sunny,22,0,2
2595,plastic,21-6-2025 22:46,sunny,22,0,2
2596,plastic,21-6-2025 01:14,sunny,22,0,2
2597,organic,21-6-2025 00:19,sunny,22,0,2
2598,paper,21-6-2025 21:04,sunny,22,0,2
2599,plastic,21-6-2025 09:51,sunny,22,0,2
2600,metal,21-6-2025 04:10,sunny,22,0,2
2601,paper,21-6-2025 03:38,sunny,22,0,2
2602,plastic,21-6-2025 04:43,sunny,22,0,2
2603,paper,21-6-2025 05:51,sunny,22,0,2
2604,organic,21-6-2025 12:55,sunny,22,0,2
2605,plastic,21-6-2025 22:40,sunny,22,0,2
2606,metal,21-6-2025 12:55,sunny,22,0,2
2607,plastic,21-6-2025 01:09,sunny,22,0,2
2608,plastic,21-6-2025 08:02,sunny,22,0,2
2609,paper,21-6-2025 03:50,sunny,22,0,2
2610,organic,21-6-2025 22:31,sunny,22,0,2
2611,plastic,21-6-2025 21:55,sunny,22,0,2
2612,paper,21-6-2025 15:47,sunny,22,0,2
2613,plastic,21-6-2025 05:53,sunny,22,0,2
2614,glass,21-6-2025 07:10,sunny,22,0,2
2615,metal,21-6-2025 07:53,sunny,22,0,2
2616,plastic,21-6-2025 09:42,sunny,22,0,2
2617,plastic,22-6-2025 11:49,rainy,18,0,2
2618,plastic,22-6-2025 20:59,rainy,18,0,2
2619,paper,22-6-2025 09:41,rainy,18,0,2
2620,glass,22-6-2025 11:46,rainy,18,0,2
2621,paper,22-6-2025 05:42,rainy,18,0,2
2622,plastic,22-6-2025 06:42,rainy,18,0,2
2623,metal,22-6-2025 20:21,rainy,18,0,2
2624,paper,22-6-2025 03:36,rainy,18,0,2
2625,glass,22-6-2025 16:22,rainy,18,0,2
2626,plastic,22-6-2025 16:36,rainy,18,0,2
2627,glass,22-6-2025 10:39,rainy,18,0,2
2628,paper,22-6-2025 04:14,rainy,18,0,2
2629,organic,23-6-2025 00:04,stormy,16,0,2
2630,plastic,24-6-2025 21:09,sunny,23,0,2
2631,organic,24-6-2025 15:26,sunny,23,0,2
2632,metal,24-6-2025 23:37,sunny,23,0,2
2633,paper,24-6-2025 14:43,sunny,23,0,2
2634,metal,24-6-2025 15:41,sunny,23,0,2
2635,organic,24-6-2025 08:21,sunny,23,0,2
2636,plastic,24-6-2025 11:04,sunny,23,0,2
2637,glass,24-6-2025 18:50,sunny,23,0,2
2638,paper,24-6-2025 08:42,sunny,23,0,2
2639,organic,24-6-2025 03:36,sunny,23,0,2
2640,glass,24-6-2025 12:27,sunny,23,0,2
2641,metal,24-6-2025 02:19,sunny,23,0,2
2642,organic,24-6-2025 03:14,sunny,23,0,2
2643,organic,24-6-2025 23:53,sunny,23,0,2
2644,glass,24-6-2025 15:41,sunny,23,0,2
2645,plastic,24-6-2025 13:44,sunny,23,0,2
2646,plastic,24-6-2025 18:42,sunny,23,0,2
2647,metal,24-6-2025 02:13,sunny,23,0,2
2648,organic,24-6-2025 14:19,sunny,23,0,2
2649,metal,24-6-2025 14:05,sunny,23,0,2
2650,plastic,24-6-2025 13:55,sunny,23,0,2
2651,organic,24-6-2025 14:26,sunny,23,0,2
2652,paper,24-6-2025 05:10,sunny,23,0,2
2653,plastic,24-6-2025 06:04,sunny,23,0,2
2654,organic,24-6-2025 23:22,sunny,23,0,2
2655,metal,24-6-2025 21:02,sunny,23,0,2
2656,metal,24-6-2025 06:33,sunny,23,0,2
2657,metal,24-6-2025 10:55,sunny,23,0,2
2658,metal,25-6-2025 22:43,rainy,12,0,2
2659,paper,25-6-2025 07:19,rainy,12,0,2
2660,glass,25-6-2025 17:51,rainy,12,0,2
2661,organic,25-6-2025 05:29,rainy,12,0,2
2662,glass,25-6-2025 13:08,rainy,12,0,2
2663,organic,25-6-2025 03:18,rainy,12,0,2
2664,glass,25-6-2025 04:15,rainy,12,0,2
2665,organic,26-6-2025 16:54,cloudy,18,0,2
2666,plastic,26-6-2025 10:45,cloudy,18,0,2
2667,glass,26-6-2025 23:48,cloudy,18,0,2
2668,plastic,26-6-2025 14:48,cloudy,18,0,2
2669,plastic,26-6-2025 22:48,cloudy,18,0,2
2670,plastic,26-6-2025 10:44,cloudy,18,0,2
2671,plastic,26-6-2025 02:33,cloudy,18,0,2
2672,plastic,26-6-2025 14:27,cloudy,18,0,2
2673,organic,26-6-2025 11:10,cloudy,18,0,2
2674,plastic,26-6-2025 04:28,cloudy,18,0,2
2675,organic,26-6-2025 05:08,cloudy,18,0,2
2676,glass,26-6-2025 08:18,cloudy,18,0,2
2677,glass,26-6-2025 14:54,cloudy,18,0,2
2678,organic,26-6-2025 07:45,cloudy,18,0,2
2679,metal,26-6-2025 21:34,cloudy,18,0,2
2680,glass,26-6-2025 11:21,cloudy,18,0,2
2681,glass,26-6-2025 16:01,cloudy,18,0,2
2682,metal,26-6-2025 01:53,cloudy,18,0,2
2683,organic,26-6-2025 01:12,cloudy,18,0,2
2684,paper,26-6-2025 01:16,cloudy,18,0,2
2685,plastic,26-6-2025 20:46,cloudy,18,0,2
2686,plastic,27-6-2025 08:27,sunny,21,0,2
